Position,Track_Name,Artist,Streams,URL
495,My Sharona,The Knack,1693596,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
496, All Night Long (All Night),Lionel Richie,1597519,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
497, Nothing Compares 2 U,Sin…ad OíConnor,1378847,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
498, I Swear,All-4-One,3508849,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
499,Family Affair,Mary J. Blige,2706011,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
500, Waiting for a Girl Like You,Foreigner,3707083,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
501,Promiscuous (Feat Timbaland),Nelly Furtado,2833840,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
502,How Do I Make You Love Me?,The Weeknd,1687958,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
503,Field Of bones,Black Veil Brides,613810,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
504,We Don't Have To Dance,Andy Black,4164627,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
505,Secrets,The Weeknd,4462782,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
506,Control,DivisiÛn Minuscula,4001065,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
507,Sucker,Jonas Brothers,3811697,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
508,A Dios le Pido,Juanes,1013073,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
509,A Esa,Pimpinela,2354320,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
510,Vivir AsÌ es Morir de Amor,Camilo Sesto,594832,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
511,Scarlet Cross,Black Veil Brides,4113518,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
512,Mi Amigo Bronco,Bronco,650243,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
513,M·s que tu amigo,Marco Antonio Solis,1222776,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
514,Jealous,Nick Jonas,3393883,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
515,Livin' On A Prayer,Bon Jovi,1310490,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
516,Close (Feat Tove Lo),Nick Jonas,3907070,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
517,Smooth Criminal,Michael Jackson,3178195,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
518,Only Human,Jonas Brothers,2479147,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
519,Perros,Cartel De Santa,672146,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
520,I Know You Want Me (Feat Calle 8),Pitbull,3352980,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
521,No Se Me Quita (Feat Ricky Martin),Maluma,863070,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
522,Beatiful Monster,Ne-Yo,4317902,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
523,Tur Off The light,Nelly Furtado,767551,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
524,Just A Dream,Nelly ,3294326,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
525,Frijolero,Molotov,1871446,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
526,Fuck You And All Your Friends,Falling In Reverse,3305316,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
527,Fun (Feat Chris Brown),Pitbull,4153026,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
528,Y tu te vas,Chayanne,940010,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
529,Tripping,Robbie Williams,768663,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
530,Body Moves,DNCE,3490880,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
531,Adore You,Harry Styles,2674338,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
532,Rock You Like A Hurricane,Scorpions,3115165,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
533,Golden,Harry Styles,1569708,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
534,Losing My Life,Falling In Reverse,4322955,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
535,Feelin' Single,R. Kelly,3589019,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
536,Medicine,Bring Me The Horizon,1147088,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
537,Mclovin,Robot,2469852,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
538,Say 10,Marilyn Manson,1940829,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
539,Perfect Weapon,Black Veil Brides,544313,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
540,Summer,Calvin Harris,1129319,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
541,For You (Feat Liam Payne),Rita Ora,4007035,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
542,Another Love Song,Ne-Yo,4223007,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
543,Right Now,Nick Jonas,2584149,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
544,Cool For The Summer,Demi Lovato,2829481,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
545,All About Us,Jordan Fisher,520980,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
546,Done For Me (Feat Kehlani),Charlie Puth,1418780,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
547,Dirty Work,Austin Mahone,1926031,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
548,Havana,Camila Cabello,955194,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
549,Losing My Mind,Falling In Reverse,1431780,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
550,Es Por Ti,Juanes,1158923,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
551,Attention,Charlie Puth,3612106,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
552,Love Me Harder (Feat The Weeknd),Ariana Grande,509732,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
553,Yo perreo sola,Bad Bunny,1306041,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
554,The Show Must Go On,Queen ,3190989,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
555,It's My Life,Bon Jovi,1295504,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
556,What Is Love?,Haddaway,2219434,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
557,Sin Contrato,Maluma,2031184,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
558,Liar,Camila Cabello,716488,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
559,Physical,Dua Lipa,2738703,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
560,Sweet Emotion,Aerosmith,3841970,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
561,All I'm Gonna Take It,Autograph,1366018,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
562,Looks That Kill,Motley Crue,1754302,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
563,Caribbean Queen (No More Love On The Run),Billy Ocean,3710537,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
564,Working For The Weekend,Loverboy,2162334,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
565,Mamacita,Jason Derulo,3271471,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
566,Cake By The Ocean,DNCE,4063449,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
567,Hold The Line,Toto,2974444,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
568,Run Away With Me,Carly Rae Jepsen,3695336,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
569,Dirty Dancer (Feat Usher & Lil Wayne),Enrique Iglesias,3749492,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
570,Bones,Young Guns,1286779,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
571,Justify ,The Rasmus,1770400,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
572,Torch,Black Veil Brides,3381879,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
573,Popular Monster,Falling In Reverse,1046513,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
574,Te Quiero,Maluma,1803352,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
575,Familiar (Feat J Balvin),Liam Payne,3425012,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
576,Easy,Lionel Richie,1773325,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
577,Come To My Life,Rick James,2336991,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
578,Kickstar My Heart,Motley Crue,3022403,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
579,2 Minutes To Midnight,Iron Maiden,567430,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
580,Hollywood Tonight,Michael Jackson,1946577,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
581,Can't Feel My Face,The Weeknd,1750746,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
582,Papercut,Linkin Park,1280906,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
583,Welcome To My Life,Simple Plan,2748133,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
584,Feel Invincible,Skillet,1864033,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
585,11 P.M,Maluma,1230718,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
586,Call Me ,Go West,967347,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
587,Run To You,Bryan Adams,1538323,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
588,Queen Of The Reich,Queensryche,3576105,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
589,Outside (Feat Ellie Goulding),Calvin Harris,2883493,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
590,Love Me Again,John Newman,2758882,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
591,Sextime,R. Kelly,4447571,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
592,Ones & Zeros,Young Guns,1766590,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
593,What I've Done,Linkin Park,1656332,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
594,Flashing Lights,Kanye West,1574313,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
595,Dj Play A Love Song,Jamie Foxx,2003555,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
596,Rainy Day,Ice Nine Kills,2377589,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
597,Ocean Drive,Duke Dummont,2407899,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
598,Speaking In Tongues,Young Guns,4178859,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
599,Closer,Ne-Yo,2520279,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
600,I'm Free (Heaven Helps The Man),Kenny Loggins,3339490,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
601,El Perdedor,Maluma,653601,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
602,Danza Kuduro (Feat Lucenzo),Don Omar,1361215,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
603,Amorfoda,Bad Bunny,765203,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
604,Radio GaGa,Queen,3209338,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
605,Happy Summertime (Feat Snoop Dogg),R. Kelly,2365222,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
606,"Sucker for Pain (Feat Wiz Khalifa & Imagine Dragons w/ Logic & Ty Dolla $ign, X Ambassadors)",Lil Wayne,2228240,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
607,Heathens,Twenty One Pilots,3080897,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
608,Believer,Imagine Dragons,2125487,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
609,Ludens,Bring Me The Horizon,2503581,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
610,Because Of You,Ne-Yo,1430564,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
611,God is  a Woman,Ariana Grande,3793202,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
612,I Want It That Way,Backstreet Boys,2612166,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
613,Stronger,Kanye West,3966480,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
614,Mmm Yeah (Feat Pitbull),Austin Mahone,3448083,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
615,I really like you,Carly Rae Jepsen,2572060,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
616,My Angel,Prince Royce,2057341,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
617,Everybody (Backstreets Back) (Radio Edit),Backstreet Boys,4281790,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
618,Mariposa Traicionera,Mana,3295124,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
619,Bye Bye Bye,Nsync,2991811,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
620,All That She Wants,Ace Of Base,3476229,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
621,Baby One More Time,Britney Spears,843227,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
622,Have a nice day,Bon Jovi,2799771,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
623,Marinero,Maluma,4466986,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
624,Boulevard of Broken Dreams,Green Day,4304228,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
625,Lies,Mc Fly,3847932,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
626,Your Love Is A Lie,Simple Plan,4442939,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
627,Another Brick In The Wall,Pink Floyd,3184492,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
628,Kissing Strangers,DNCE,4176233,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
629,This Summer,Maroon 5 ,3877715,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
630,Zombified,Falling In Reverse,1711975,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
631,Darte Un Beso,Prince Royce,1672629,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
632,Al Fin Me Arme de Valor (Feat Pepe Aguilar),Reily Barba,1404767,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
633,It's On Again (Feat Kendrick Lamar),Alicia Keys,3190665,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
634,Monster,Starset,930783,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
635,Stressed Out,Twenty One Pilots,3001909,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
636,Kids,One Republic,841979,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
637,Own It (Feat 2 Chainz),Wiz Khalifa,1520071,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
638,Dedicated (Feat R. Kelly & Austin Mahone),Pitbull,2473068,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
639,Light Switch,Charlie Puth,2557528,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
640,Jetlag,Simple Plan,1340520,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
641,Seventeen Forever,Metro Station,4272502,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
642,my ex's best friend,Machine Gun Kelly,2066986,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
643,I Took A Pill In ibiza,Mike Posner,4258207,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
644,PainKiller,Dreamers,1069618,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
645,Californication,Red Hot Chili Peppers,1189762,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
646,Exotic (Feat Pitbull),Priyanka Chopra,2790407,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
647,House Of Balloons/Glass Table Girl,The Weeknd,3158486,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
648,"Hot2Touch (Feat  Hight, Alex Aiono)",Felix Jaehn,4493759,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
649,Hollywood Whore,Machine Gun Kelly,1542868,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
650,Whore,In This Moment,2597619,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
651,Cuanto Te Quiero,Reily Barba,1504487,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
652,Back From the Dead,Skillet,2855564,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
653,Shake It,Metro Station,2249187,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
654,Barbie Girl,Aqua,1103294,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
655,Womanizer,Britney Spears,4385878,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
656,Everybody Talks,Neon Trees,3701205,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
657,Cigarette Daydreams,Cage The Elephant,2849938,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
658,Misery Business,Paramore,3683491,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
659,Sand In My Boots,Morgan Wallen,1919137,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
660,Haunted,Laura Les,4187228,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
661,Jumpin (feat. Polo G),NLE Choppa,2965313,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
662,Fuck Love (feat. Trippie Redd),XXXTENTACION,4168694,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
663,Kilby Girl,The Backseat Lovers,3671465,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
664,"Lemonade (feat. Gunna, Don Toliver & NAV)",Internet Money,2824995,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
665,Smells Like Teen Spirit - Remastered,Nirvana,4385752,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
666,Love Is Only a Feeling,Joey Bada$$,1942895,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
667,Black Wedding,In This Moment,684738,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
668,too easy,Gunna,3916004,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
669,The Less I Know The Better,Tame Impala,1055715,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
670,The Rumbling (TV Size),SiM,1608262,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
671,No Idea,Don Toliver,2081998,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
672,25 million,Roddy Ricch,3179036,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
673,'Till I Collapse,Eminem,3387738,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
674,The Motto,Tiesto,4346274,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
675,Talking to the Moon,Bruno Mars,1912989,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
676,Toxic,Britney Spears,2364442,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
677,Incomplete,Backstreet Boys,3699214,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
678,My Demons,Starset,3868834,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
679,Too Much  (Feat Miguel),Ro james,1434798,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
680,Lost In Your Light (Feat Miguel),Dua Lipa,1347860,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
681,Nothing,The Rasmus,1292818,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
682,Enemies,Shinedown,3531159,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
683,Miss Murder,AFI,2831341,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
684,Tonight (Feat John Cooper),TobyMac,1727015,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
685,Chemical Prisioner,Falling In Reverse,1043581,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
686,This Is Heaven,Nick Jonas,2701939,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
687,Lifestyle (feat Adam Levine),Jason Derulo,2856237,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
688,Killing Strangers,Marilyn Manson,3838629,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
689,Low,Lenny Kravitz,2438015,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
690,Hands Up (Feat DNCE),Merk & Kremont,3429635,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
691,Doctor You,DNCE,967338,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
692,Chances,Backstreet Boys,3500918,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
693,Azukita (Feat Elvis Crespo & Daddy Yankee),Steve Aoki,2585475,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
694,Con Calma,Daddy Yankee,3213319,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
695,I don't wanna go to bed (Feat Nelly),Simple Plan,1717838,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
696,Halfway Gone,Lifehouse,1123975,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
697,DNCE,DNCE,2916854,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
698,goosebumps,Travis Scott,3394744,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
699,Wishing Well,Juice WRLD,4487500,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
700,Life Goes On,Oliver Tree,2918453,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
701,All For Us - from the HBO Original Series Euphoria,Labrinth,4365437,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
702,The Hills,The Weeknd,4105677,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
703,Teenagers,My Chemical Romance,2765427,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
704,Self Care,Mac Miller,2380387,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
705,Bound 2,Kanye West,4158730,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
706,Flower Shops (feat. Morgan Wallen),ERNEST,2113680,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
707,Moth To A Flame (with The Weeknd),Swedish House Mafia,3254820,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
708,mop (feat. Young Thug),Gunna,1042259,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
709,"Colombia, Mi Encanto",Carlos Vives,3314434,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
710,you broke me first,Tate McRae,1396132,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
711,Mood (feat. iann dior),24kGoldn,4025149,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
712,MIDDLE CHILD,J. Cole,3695753,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
713,Let¥s get Party Started (Feat Bring Me The Horizon),Tom Morello,2756872,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
714,Be Yourself,Audioslave,2056971,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
715,In The End,Linkin Park,2224730,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
716,Samuel Jackson,Hot Action Cops,1690243,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
717,Zoom,DNCE,3004825,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
718,The Flame,Cheap Trick,4126323,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
719,Algo Me Gusta De Ti,Wisin y Yandel,4019325,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
720,Aullando (Como Loba) (Feat Wisin y Yandel),Romeo Santos,2736055,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
721,La Fama (Feat The Weeknd),Rosalia,4449141,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
722,One Right Now (with The Weeknd),Post Malone,2716435,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
723,Be mean,DNCE,3829193,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
724,If I'm Lucky ,Jason Derulo,4365938,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
725,See No More,Joe Jonas,1926562,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
726,Da Ya Think I'm Sexy? (Feat DNCE),Rod Stewart,1273303,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
727,Amazing,George Michael,3492289,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
728,La Mordidita,Ricky Martin ,521110,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
729,Taboo,Don Omar,3861382,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
730,Find You,Nick Jonas,4342046,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
731,Beat It,Michael Jackson,3095298,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
732,Tonight,Jonas Brothers,3340520,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
733,Adios,Ricky Martin ,3292713,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
734,I Like It (Feat Pitbull),Enrique Iglesias,1293033,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
735,Back Togheter (Feat Nicky Minaj),Robin Thicke,3570929,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
736,Levitating (feat. DaBaby),Dua Lipa,2695611,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
737,You Right,Doja Cat,2919756,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
738,MONTERO (Call Me By Your Name),Lil Nas X,3266028,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
739,Freaks,Surf Curse,2801928,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
740,"Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Nardo Wick,2060276,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
741,20 Min,Lil Uzi Vert,2769290,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
742,Space Song,Beach House,1203397,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
743,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2801333,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
744,Young Turks,Rod Stewart,2535633,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
745,Vente Pa' Ca (Feat Maluma),Ricky Martin ,3697836,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
746,Everything She Wants,Wham!,1452609,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
747,Fastlove,George Michael,2361739,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
748,We will rock you!,Queen,876120,https://open.spotify.com/track/4cV6ld7uIs906zOwNscoBM
